,fname,lname,year,paperId
388,Jim,Gray,2007,http://arxiv.org/abs/cs/0701156v1
389,Hal,Berenson,2007,http://arxiv.org/abs/cs/0701157v1
390,Phil,Bernstein,2007,http://arxiv.org/abs/cs/0701157v1
391,Jim,Gray,2007,http://arxiv.org/abs/cs/0701157v1
392,Jim,Melton,2007,http://arxiv.org/abs/cs/0701157v1
393,Elizabeth,O'Neil,2007,http://arxiv.org/abs/cs/0701157v1
394,Patrick,O'Neil,2007,http://arxiv.org/abs/cs/0701157v1
395,Jim,Gray,2007,http://arxiv.org/abs/cs/0701158v1
396,Russell,Sears,2007,http://arxiv.org/abs/cs/0701168v1
397,Catharine,Ingen,2007,http://arxiv.org/abs/cs/0701168v1
398,Jim,Gray,2007,http://arxiv.org/abs/cs/0701168v1
399,Maurice,Ling,2007,http://arxiv.org/abs/cs/0702075v1
400,Owen,Kaser,2007,http://arxiv.org/abs/cs/0702143v1
401,Daniel,Lemire,2007,http://arxiv.org/abs/cs/0702143v1
402,Jia,Tao,2007,http://arxiv.org/abs/cs/0703103v3
403,Shashi,Gadia,2007,http://arxiv.org/abs/cs/0703103v3
404,Tsz,Cheng,2007,http://arxiv.org/abs/cs/0703103v3
405,Kamel,Aouiche,2007,http://arxiv.org/abs/cs/0703113v1
406,Jerome,Darmont,2007,http://arxiv.org/abs/cs/0703113v1
407,Omar,Boussaid,2007,http://arxiv.org/abs/cs/0703113v1
408,Fadila,Bentayeb,2007,http://arxiv.org/abs/cs/0703113v1
409,Kamel,Aouiche,2007,http://arxiv.org/abs/cs/0703114v1
410,Pierre-Emmanuel,Jouve,2007,http://arxiv.org/abs/cs/0703114v1
411,Jerome,Darmont,2007,http://arxiv.org/abs/cs/0703114v1
412,Zhen,He,2007,http://arxiv.org/abs/0704.3500v1
413,Jérôme,Darmont,2007,http://arxiv.org/abs/0704.3500v1
414,Jérôme,Darmont,2007,http://arxiv.org/abs/0704.3501v1
415,Fadila,Bentayeb,2007,http://arxiv.org/abs/0704.3501v1
416,Omar,Boussaïd,2007,http://arxiv.org/abs/0704.3501v1
417,Kamel,Aouiche,2007,http://arxiv.org/abs/0704.3520v1
418,Jérôme,Darmont,2007,http://arxiv.org/abs/0704.3520v1
419,Jérôme,Darmont,2007,http://arxiv.org/abs/0705.0281v1
420,Christophe,Fromantin,2007,http://arxiv.org/abs/0705.0281v1
421,Stéphane,Régnier,2007,http://arxiv.org/abs/0705.0281v1
422,Le,Gruenwald,2007,http://arxiv.org/abs/0705.0281v1
423,Michel,Schneider,2007,http://arxiv.org/abs/0705.0281v1
424,Jérôme,Darmont,2007,http://arxiv.org/abs/0705.0450v1
425,Michel,Schneider,2007,http://arxiv.org/abs/0705.0450v1
426,Jérôme,Darmont,2007,http://arxiv.org/abs/0705.0453v1
427,Bertrand,Petit,2007,http://arxiv.org/abs/0705.0453v1
428,Michel,Schneider,2007,http://arxiv.org/abs/0705.0453v1
429,Jérôme,Darmont,2007,http://arxiv.org/abs/0705.0454v1
430,Amar,Attoui,2007,http://arxiv.org/abs/0705.0454v1
431,Michel,Gourgand,2007,http://arxiv.org/abs/0705.0454v1
432,Jérôme,Darmont,2007,http://arxiv.org/abs/0705.1453v1
433,Fadila,Bentayeb,2007,http://arxiv.org/abs/0705.1453v1
434,Omar,Boussaïd,2007,http://arxiv.org/abs/0705.1453v1
435,Zhen,He,2007,http://arxiv.org/abs/0705.1454v1
436,Jérôme,Darmont,2007,http://arxiv.org/abs/0705.1454v1
437,Fadila,Bentayeb,2007,http://arxiv.org/abs/0705.1455v1
438,Jérôme,Darmont,2007,http://arxiv.org/abs/0705.1455v1
439,Jérôme,Darmont,2007,http://arxiv.org/abs/0705.1456v1
440,Omar,Boussaïd,2007,http://arxiv.org/abs/0705.1456v1
441,Fadila,Bentayeb,2007,http://arxiv.org/abs/0705.1456v1
442,Sami,Miniaoui,2007,http://arxiv.org/abs/0705.1457v1
443,Jérôme,Darmont,2007,http://arxiv.org/abs/0705.1457v1
444,Omar,Boussaïd,2007,http://arxiv.org/abs/0705.1457v1
445,David,Martin,2007,http://arxiv.org/abs/0705.2787v1
446,Daniel,Kifer,2007,http://arxiv.org/abs/0705.2787v1
447,Ashwin,Machanavajjhala,2007,http://arxiv.org/abs/0705.2787v1
448,Johannes,Gehrke,2007,http://arxiv.org/abs/0705.2787v1
449,Joseph,Halpern,2007,http://arxiv.org/abs/0705.2787v1
450,Dan,Olteanu,2007,http://arxiv.org/abs/0705.4442v2
451,Christoph,Koch,2007,http://arxiv.org/abs/0705.4442v2
452,Lyublena,Antova,2007,http://arxiv.org/abs/0705.4442v2
453,K.,Munir,2007,http://arxiv.org/abs/0707.0745v1
454,M.,Odeh,2007,http://arxiv.org/abs/0707.0745v1
455,R.,McClatchey,2007,http://arxiv.org/abs/0707.0745v1
456,S.,Khan,2007,http://arxiv.org/abs/0707.0745v1
457,I.,Habib,2007,http://arxiv.org/abs/0707.0745v1
458,Ashiq,Anjum,2007,http://arxiv.org/abs/0707.0763v1
459,Peter,Bloodsworth,2007,http://arxiv.org/abs/0707.0763v1
460,Andrew,Branson,2007,http://arxiv.org/abs/0707.0763v1
461,Tamas,Hauer,2007,http://arxiv.org/abs/0707.0763v1
462,Richard,McClatchey,2007,http://arxiv.org/abs/0707.0763v1
463,Kamran,Munir,2007,http://arxiv.org/abs/0707.0763v1
464,Dmitry,Rogulin,2007,http://arxiv.org/abs/0707.0763v1
465,Jetendr,Shamdasani,2007,http://arxiv.org/abs/0707.0763v1
466,Riadh,Messaoud,2007,http://arxiv.org/abs/0707.1288v1
467,Kamel,Aouiche,2007,http://arxiv.org/abs/0707.1288v1
468,Cécile,Favre,2007,http://arxiv.org/abs/0707.1288v1
469,Hadj,Mahboubi,2007,http://arxiv.org/abs/0707.1304v1
470,Kamel,Aouiche,2007,http://arxiv.org/abs/0707.1304v1
471,Jérôme,Darmont,2007,http://arxiv.org/abs/0707.1304v1
472,Nora,Maiz,2007,http://arxiv.org/abs/0707.1306v1
473,Kamel,Aouiche,2007,http://arxiv.org/abs/0707.1306v1
474,Jérôme,Darmont,2007,http://arxiv.org/abs/0707.1306v1
475,Jérôme,Darmont,2007,http://arxiv.org/abs/0707.1534v1
476,Omar,Boussaid,2007,http://arxiv.org/abs/0707.1534v1
477,Jean-Christian,Ralaivao,2007,http://arxiv.org/abs/0707.1534v1
478,Kamel,Aouiche,2007,http://arxiv.org/abs/0707.1534v1
479,Kamel,Aouiche,2007,http://arxiv.org/abs/0707.1548v1
480,Jérôme,Darmont,2007,http://arxiv.org/abs/0707.1548v1
481,Leticia,Gomez,2007,http://arxiv.org/abs/0707.4304v1
482,Sofie,Haesevoets,2007,http://arxiv.org/abs/0707.4304v1
483,Bart,Kuijpers,2007,http://arxiv.org/abs/0707.4304v1
484,Alejandro,Vaisman,2007,http://arxiv.org/abs/0707.4304v1
485,Evgeniy,Grigoriev,2007,http://arxiv.org/abs/0708.0361v7
486,Loreto,Bravo,2007,http://arxiv.org/abs/0708.2076v1
487,James,Cheney,2007,http://arxiv.org/abs/0708.2076v1
488,Irini,Fundulaki,2007,http://arxiv.org/abs/0708.2076v1
489,Leticia,Gomez,2007,http://arxiv.org/abs/0708.2717v1
490,Bart,Kuijpers,2007,http://arxiv.org/abs/0708.2717v1
491,Alejandro,Vaisman,2007,http://arxiv.org/abs/0708.2717v1
492,Daniel,Lemire,2007,http://arxiv.org/abs/0709.1166v1
493,Martin,Brooks,2007,http://arxiv.org/abs/0709.1166v1
494,Yuhong,Yan,2007,http://arxiv.org/abs/0709.1166v1
495,Kamel,Aouiche,2007,http://arxiv.org/abs/0710.2156v3
496,Daniel,Lemire,2007,http://arxiv.org/abs/0710.2156v3
497,Robert,Godin,2007,http://arxiv.org/abs/0710.2156v3
498,Raymond,Wong,2007,http://arxiv.org/abs/0710.2604v1
499,Ada,Fu,2007,http://arxiv.org/abs/0710.2604v1
500,Jian,Pei,2007,http://arxiv.org/abs/0710.2604v1
501,Yip,Ho,2007,http://arxiv.org/abs/0710.2604v1
502,Tai,Wong,2007,http://arxiv.org/abs/0710.2604v1
503,Yubao,Liu,2007,http://arxiv.org/abs/0710.2604v1
504,Haibin,Wang,2007,http://arxiv.org/abs/0710.5333v1
505,Rajshekhar,Sunderraman,2007,http://arxiv.org/abs/0710.5333v1
506,Florentin,Smarandache,2007,http://arxiv.org/abs/0710.5333v1
507,Andre,Rogatko,2007,http://arxiv.org/abs/0710.5333v1
508,Loredana,Afanasiev,2007,http://arxiv.org/abs/0711.3375v1
509,Torsten,Grust,2007,http://arxiv.org/abs/0711.3375v1
510,Maarten,Marx,2007,http://arxiv.org/abs/0711.3375v1
511,Jan,Rittinger,2007,http://arxiv.org/abs/0711.3375v1
512,Jens,Teubner,2007,http://arxiv.org/abs/0711.3375v1
513,Alexandr,Savinov,2007,http://arxiv.org/abs/0801.0131v1
514,Alexandr,Savinov,2007,http://arxiv.org/abs/0801.0139v1
515,Pierre,Sutra,2008,http://arxiv.org/abs/0802.0137v3
516,Marc,Shapiro,2008,http://arxiv.org/abs/0802.0137v3
517,Michael,Hahsler,2008,http://arxiv.org/abs/0803.3224v1
518,Prashanth,Alluvada,2008,http://arxiv.org/abs/0804.3171v2
519,Kamel,Aouiche,2008,http://arxiv.org/abs/0805.3339v3
520,Daniel,Lemire,2008,http://arxiv.org/abs/0805.3339v3
521,Owen,Kaser,2008,http://arxiv.org/abs/0805.3339v3
522,Sherif,Sakr,2008,http://arxiv.org/abs/0806.0075v1
523,Graham,Cormode,2008,http://arxiv.org/abs/0806.1071v1
524,Minos,Garofalakis,2008,http://arxiv.org/abs/0806.1071v1
525,Dan,Hazel,2008,http://arxiv.org/abs/0806.3115v1
526,Feng,Li,2008,http://arxiv.org/abs/0806.4703v2
527,Shuigeng,Zhou,2008,http://arxiv.org/abs/0806.4703v2
528,Alexandr,Savinov,2008,http://arxiv.org/abs/0806.4749v1
529,Tuyet-Tram,Dang-Ngoc,2008,http://arxiv.org/abs/0806.4920v1
530,Georges,Gardarin,2008,http://arxiv.org/abs/0806.4920v1
531,Daniel,Lemire,2008,http://arxiv.org/abs/0807.1734v5
532,Flavio,Rizzolo,2008,http://arxiv.org/abs/0807.2972v1
533,Marshall,Spight,2008,http://arxiv.org/abs/0807.3795v1
534,Vadim,Tropashko,2008,http://arxiv.org/abs/0807.3795v1
535,Yi-Reun,Kim,2008,http://arxiv.org/abs/0807.4580v1
536,Kyu-Young,Whang,2008,http://arxiv.org/abs/0807.4580v1
537,Min-Soo,Kim,2008,http://arxiv.org/abs/0807.4580v1
538,Il-Yeol,Song,2008,http://arxiv.org/abs/0807.4580v1
539,Owen,Kaser,2008,http://arxiv.org/abs/0808.2083v3
540,Daniel,Lemire,2008,http://arxiv.org/abs/0808.2083v3
541,Kamel,Aouiche,2008,http://arxiv.org/abs/0808.2083v3
542,David,Martin,2008,http://arxiv.org/abs/0809.0116v1
543,Johannes,Gehrke,2008,http://arxiv.org/abs/0809.0116v1
544,Joseph,Halpern,2008,http://arxiv.org/abs/0809.0116v1
545,Slawomir,Staworko,2008,http://arxiv.org/abs/0809.1551v2
546,Jan,Chomicki,2008,http://arxiv.org/abs/0809.1551v2
547,Hadj,Mahboubi,2008,http://arxiv.org/abs/0809.1963v1
548,Kamel,Aouiche,2008,http://arxiv.org/abs/0809.1963v1
549,Jérôme,Darmont,2008,http://arxiv.org/abs/0809.1963v1
550,Stéphane,Azefack,2008,http://arxiv.org/abs/0809.1965v1
551,Kamel,Aouiche,2008,http://arxiv.org/abs/0809.1965v1
552,Jérôme,Darmont,2008,http://arxiv.org/abs/0809.1965v1
553,Jean-Christian,Ralaivao,2008,http://arxiv.org/abs/0809.1971v1
554,Jérôme,Darmont,2008,http://arxiv.org/abs/0809.1971v1
555,Hadj,Mahboubi,2008,http://arxiv.org/abs/0809.1981v1
556,Kamel,Aouiche,2008,http://arxiv.org/abs/0809.1981v1
557,Jérôme,Darmont,2008,http://arxiv.org/abs/0809.1981v1
558,Omar,Boussaïd,2008,http://arxiv.org/abs/0809.2686v1
559,Fadila,Bentayeb,2008,http://arxiv.org/abs/0809.2686v1
560,Jérôme,Darmont,2008,http://arxiv.org/abs/0809.2686v1
561,Kamel,Aouiche,2008,http://arxiv.org/abs/0809.2687v1
562,Jérôme,Darmont,2008,http://arxiv.org/abs/0809.2687v1
563,Le,Gruenwald,2008,http://arxiv.org/abs/0809.2687v1
564,Jérôme,Darmont,2008,http://arxiv.org/abs/0809.2688v1
565,Emerson,Olivier,2008,http://arxiv.org/abs/0809.2688v1
566,Marouane,Hachicha,2008,http://arxiv.org/abs/0809.2691v1
567,Hadj,Mahboubi,2008,http://arxiv.org/abs/0809.2691v1
568,Jérôme,Darmont,2008,http://arxiv.org/abs/0809.2691v1
569,T.,Grust,2008,http://arxiv.org/abs/0810.4809v1
570,M.,Mayr,2008,http://arxiv.org/abs/0810.4809v1
571,J.,Rittinger,2008,http://arxiv.org/abs/0810.4809v1
572,Hadj,Mahboubi,2008,http://arxiv.org/abs/0811.0741v1
573,Jérôme,Darmont,2008,http://arxiv.org/abs/0811.0741v1
574,Cristian,Molinaro,2008,http://arxiv.org/abs/0811.2117v1
575,Jan,Chomicki,2008,http://arxiv.org/abs/0811.2117v1
576,Jerzy,Marcinkowski,2008,http://arxiv.org/abs/0811.2117v1
577,Xi,Zhang,2008,http://arxiv.org/abs/0811.2250v2
578,Jan,Chomicki,2008,http://arxiv.org/abs/0811.2250v2
579,Leticia,Gomez,2008,http://arxiv.org/abs/0811.3691v1
580,Bart,Kuijpers,2008,http://arxiv.org/abs/0811.3691v1
581,Alejandro,Vaisman,2008,http://arxiv.org/abs/0811.3691v1
582,Jian,Li,2008,http://arxiv.org/abs/0812.2049v1
583,Amol,Deshpande,2008,http://arxiv.org/abs/0812.2049v1
584,Rada,Chirkova,2008,http://arxiv.org/abs/0812.2195v3
585,Michael,Genesereth,2008,http://arxiv.org/abs/0812.2195v3
586,Andrew,Branson,2008,http://arxiv.org/abs/0812.2874v1
587,Tamas,Hauer,2008,http://arxiv.org/abs/0812.2874v1
588,Richard,McClatchey,2008,http://arxiv.org/abs/0812.2874v1
589,Dmitry,Rogulin,2008,http://arxiv.org/abs/0812.2874v1
590,Jetendr,Shamdasani,2008,http://arxiv.org/abs/0812.2874v1
591,Kamran,Munir,2008,http://arxiv.org/abs/0812.2879v1
592,Mohammed,Odeh,2008,http://arxiv.org/abs/0812.2879v1
593,Richard,McClatchey,2008,http://arxiv.org/abs/0812.2879v1
594,Aurélie,Bissay,2008,http://arxiv.org/abs/0812.3715v1
595,Philippe,Pernelle,2008,http://arxiv.org/abs/0812.3715v1
596,Arnaud,Lefebvre,2008,http://arxiv.org/abs/0812.3715v1
597,Abdelaziz,Bouras,2008,http://arxiv.org/abs/0812.3715v1
598,Michael,Schmidt,2008,http://arxiv.org/abs/0812.3788v2
599,Michael,Meier,2008,http://arxiv.org/abs/0812.3788v2
600,Georg,Lausen,2008,http://arxiv.org/abs/0812.3788v2
601,Albrecht,Schmidt,2008,http://arxiv.org/abs/0812.4986v1
602,Alexandr,Savinov,2009,http://arxiv.org/abs/0901.2224v4
603,Daniel,Lemire,2009,http://arxiv.org/abs/0901.3751v7
604,Owen,Kaser,2009,http://arxiv.org/abs/0901.3751v7
605,Kamel,Aouiche,2009,http://arxiv.org/abs/0901.3751v7
606,Michael,Meier,2009,http://arxiv.org/abs/0901.3984v2
607,Michael,Schmidt,2009,http://arxiv.org/abs/0901.3984v2
608,Georg,Lausen,2009,http://arxiv.org/abs/0901.3984v2
609,Richard,Molyneux,2009,http://arxiv.org/abs/0902.2504v1
610,Simona,Apostol,2009,http://arxiv.org/abs/0902.4535v1
611,Cosmin,Catu,2009,http://arxiv.org/abs/0902.4535v1
612,Corina,Vernic,2009,http://arxiv.org/abs/0902.4535v1
613,Tiberiu,Karnyanszky,2009,http://arxiv.org/abs/0903.1059v1
614,Balder,Cate,2009,http://arxiv.org/abs/0903.1953v1
615,Laura,Chiticariu,2009,http://arxiv.org/abs/0903.1953v1
616,Phokion,Kolaitis,2009,http://arxiv.org/abs/0903.1953v1
617,Wang-Chiew,Tan,2009,http://arxiv.org/abs/0903.1953v1
618,Shaoxu,Song,2009,http://arxiv.org/abs/0903.3317v2
619,Lei,Chen,2009,http://arxiv.org/abs/0903.3317v2
620,Diana,Codat,2009,http://arxiv.org/abs/0903.4305v2
621,Lucja,Kot,2009,http://arxiv.org/abs/0903.5346v1
622,Christoph,Koch,2009,http://arxiv.org/abs/0903.5346v1
623,Raymond,Wong,2009,http://arxiv.org/abs/0905.1755v1
624,Ada,Fu,2009,http://arxiv.org/abs/0905.1755v1
625,Ke,Wang,2009,http://arxiv.org/abs/0905.1755v1
626,Yabo,Xu,2009,http://arxiv.org/abs/0905.1755v1
627,Philip,Yu,2009,http://arxiv.org/abs/0905.1755v1
628,Kamel,Aouiche,2009,http://arxiv.org/abs/0905.2657v2
629,Daniel,Lemire,2009,http://arxiv.org/abs/0905.2657v2
630,Robert,Godin,2009,http://arxiv.org/abs/0905.2657v2
631,Ovidiu,Crista,2009,http://arxiv.org/abs/0905.4605v1
632,Gregory,Leighton,2009,http://arxiv.org/abs/0905.4761v1
633,Denilson,Barbosa,2009,http://arxiv.org/abs/0905.4761v1
634,Jeong-Hoon,Lee,2009,http://arxiv.org/abs/0906.0252v1
635,Kyu-Young,Whang,2009,http://arxiv.org/abs/0906.0252v1
636,Hyo-Sang,Lim,2009,http://arxiv.org/abs/0906.0252v1
637,Byung-Suk,Lee,2009,http://arxiv.org/abs/0906.0252v1
638,Jun-Seok,Heo,2009,http://arxiv.org/abs/0906.0252v1
639,Jigyasa,Bisaria,2009,http://arxiv.org/abs/0906.4327v1
640,Namita,Shrivastava,2009,http://arxiv.org/abs/0906.4327v1
641,K.,Pardasani,2009,http://arxiv.org/abs/0906.4327v1
642,Lijun,Chang,2009,http://arxiv.org/abs/0906.4927v1
643,Jeffrey,Yu,2009,http://arxiv.org/abs/0906.4927v1
644,Lu,Qin,2009,http://arxiv.org/abs/0906.4927v1
645,Nedyalko,Borisov,2009,http://arxiv.org/abs/0907.3183v2
646,Shivnath,Babu,2009,http://arxiv.org/abs/0907.3183v2
647,Sandeep,Uttamchandani,2009,http://arxiv.org/abs/0907.3183v2
648,Ramani,Routray,2009,http://arxiv.org/abs/0907.3183v2
649,Aameek,Singh,2009,http://arxiv.org/abs/0907.3183v2
650,Slawomir,Staworko,2009,http://arxiv.org/abs/0908.0464v3
651,Jan,Chomicki,2009,http://arxiv.org/abs/0908.0464v3
652,Jerzy,Marcinkowski,2009,http://arxiv.org/abs/0908.0464v3
653,Hadj,Mahboubi,2009,http://arxiv.org/abs/0908.3957v1
654,Jérôme,Darmont,2009,http://arxiv.org/abs/0908.3957v1
655,Daniel,Lemire,2009,http://arxiv.org/abs/0909.1346v8
656,Owen,Kaser,2009,http://arxiv.org/abs/0909.1346v8
657,Xiaodan,Wang,2009,http://arxiv.org/abs/0909.1760v1
658,Randal,Burns,2009,http://arxiv.org/abs/0909.1760v1
659,Tanu,Malik,2009,http://arxiv.org/abs/0909.1760v1
660,Yi,Zhang,2009,http://arxiv.org/abs/0909.1766v1
661,Herodotos,Herodotou,2009,http://arxiv.org/abs/0909.1766v1
662,Jun,Yang,2009,http://arxiv.org/abs/0909.1766v1
663,Willis,Lang,2009,http://arxiv.org/abs/0909.1767v1
664,Jignesh,Patel,2009,http://arxiv.org/abs/0909.1767v1
665,Ken,Smith,2009,http://arxiv.org/abs/0909.1771v1
666,Michael,Morse,2009,http://arxiv.org/abs/0909.1771v1
667,Peter,Mork,2009,http://arxiv.org/abs/0909.1771v1
668,Maya,Li,2009,http://arxiv.org/abs/0909.1771v1
669,Arnon,Rosenthal,2009,http://arxiv.org/abs/0909.1771v1
670,David,Allen,2009,http://arxiv.org/abs/0909.1771v1
671,Len,Seligman,2009,http://arxiv.org/abs/0909.1771v1
672,Chris,Wolf,2009,http://arxiv.org/abs/0909.1771v1
673,Andrey,Balmin,2009,http://arxiv.org/abs/0909.1773v1
674,Latha,Colby,2009,http://arxiv.org/abs/0909.1773v1
675,Emiran,Curtmola,2009,http://arxiv.org/abs/0909.1773v1
676,Quanzhong,Li,2009,http://arxiv.org/abs/0909.1773v1
677,Fatma,Ozcan,2009,http://arxiv.org/abs/0909.1773v1
678,Yanlei,Diao,2009,http://arxiv.org/abs/0909.1777v1
679,Boduo,Li,2009,http://arxiv.org/abs/0909.1777v1
680,Anna,Liu,2009,http://arxiv.org/abs/0909.1777v1
681,Liping,Peng,2009,http://arxiv.org/abs/0909.1777v1
682,Charles,Sutton,2009,http://arxiv.org/abs/0909.1777v1
683,Thanh,Tran,2009,http://arxiv.org/abs/0909.1777v1
684,Michael,Zink,2009,http://arxiv.org/abs/0909.1777v1
685,Nodira,Khoussainova,2009,http://arxiv.org/abs/0909.1778v1
686,Magda,Balazinska,2009,http://arxiv.org/abs/0909.1778v1
687,Wolfgang,Gatterbauer,2009,http://arxiv.org/abs/0909.1778v1
688,YongChul,Kwon,2009,http://arxiv.org/abs/0909.1778v1
689,Dan,Suciu,2009,http://arxiv.org/abs/0909.1778v1
690,Philippe,Cudre-Mauroux,2009,http://arxiv.org/abs/0909.1779v1
691,Eugene,Wu,2009,http://arxiv.org/abs/0909.1779v1
692,Sam,Madden,2009,http://arxiv.org/abs/0909.1779v1
693,Shel,Finkelstein,2009,http://arxiv.org/abs/0909.1782v1
694,Dean,Jacobs,2009,http://arxiv.org/abs/0909.1782v1
695,Rainer,Brendle,2009,http://arxiv.org/abs/0909.1782v1
696,Jayant,Madhavan,2009,http://arxiv.org/abs/0909.1785v1
697,Loredana,Afanasiev,2009,http://arxiv.org/abs/0909.1785v1
698,Lyublena,Antova,2009,http://arxiv.org/abs/0909.1785v1
699,Alon,Halevy,2009,http://arxiv.org/abs/0909.1785v1
700,Rafael,Fernández-Moctezuma,2009,http://arxiv.org/abs/0909.2062v1
701,Kristin,Tufte,2009,http://arxiv.org/abs/0909.2062v1
702,Jin,Li,2009,http://arxiv.org/abs/0909.2062v1
703,Reza,Akbarinia,2009,http://arxiv.org/abs/0909.2623v1
704,Esther,Pacitti,2009,http://arxiv.org/abs/0909.2623v1
705,Patrick,Valduriez,2009,http://arxiv.org/abs/0909.2623v1
706,Sabah,Al-Fedaghi,2009,http://arxiv.org/abs/0909.4196v1
707,Bernhard,Thalheim,2009,http://arxiv.org/abs/0909.4196v1
708,Mohamed,El-Zawawy,2009,http://arxiv.org/abs/0909.4409v1
709,Mohamed,El-Sharkawi,2009,http://arxiv.org/abs/0909.4409v1
710,Mohamed,El-Sharkawi,2009,http://arxiv.org/abs/0909.4412v1
711,Mohamed,El-Zawawy,2009,http://arxiv.org/abs/0909.4412v1
712,Xiaokui,Xiao,2009,http://arxiv.org/abs/0909.5530v1
713,Guozhang,Wang,2009,http://arxiv.org/abs/0909.5530v1
714,Johannes,Gehrke,2009,http://arxiv.org/abs/0909.5530v1
715,Marcelo,Arenas,2009,http://arxiv.org/abs/0910.3372v4
716,Jorge,Perez,2009,http://arxiv.org/abs/0910.3372v4
717,Juan,Reutter,2009,http://arxiv.org/abs/0910.3372v4
718,Cristian,Riveros,2009,http://arxiv.org/abs/0910.3372v4
719,Ravindra,Guravannavar,2009,http://arxiv.org/abs/0911.0508v1
720,P.,Meo,2009,http://arxiv.org/abs/0911.3600v1
721,G.,Quattrone,2009,http://arxiv.org/abs/0911.3600v1
722,G.,Terracina,2009,http://arxiv.org/abs/0911.3600v1
723,D.,Ursino,2009,http://arxiv.org/abs/0911.3600v1
724,Ki-Hoon,Lee,2009,http://arxiv.org/abs/0911.4329v2
725,Kyu-Young,Whang,2009,http://arxiv.org/abs/0911.4329v2
726,Wook-Shin,Han,2009,http://arxiv.org/abs/0911.4329v2
727,Min-Soo,Kim,2009,http://arxiv.org/abs/0911.4329v2
728,Mohammad,Ali,2009,http://arxiv.org/abs/0912.0579v1
729,Mohammad,Ali,2009,http://arxiv.org/abs/0912.0603v1
730,Ayeesha,Dsousa,2009,http://arxiv.org/abs/0912.1016v1
731,Shalini,Bhatia,2009,http://arxiv.org/abs/0912.1016v1
732,Serge,Boucher,2009,http://arxiv.org/abs/0912.1110v1
733,Boris,Verhaegen,2009,http://arxiv.org/abs/0912.1110v1
734,Esteban,Zimányi,2009,http://arxiv.org/abs/0912.1110v1
735,M.,Ramaswami,2009,http://arxiv.org/abs/0912.3924v1
736,R.,Bhaskaran,2009,http://arxiv.org/abs/0912.3924v1
737,Xiaokui,Xiao,2009,http://arxiv.org/abs/0912.5426v1
738,Ke,Yi,2009,http://arxiv.org/abs/0912.5426v1
739,Yufei,Tao,2009,http://arxiv.org/abs/0912.5426v1
740,Nizar,Idoudi,2010,http://arxiv.org/abs/1001.1276v1
741,Nada,louati,2010,http://arxiv.org/abs/1001.1276v1
742,Claude,Duvallet,2010,http://arxiv.org/abs/1001.1276v1
743,Bruno,Sadeg,2010,http://arxiv.org/abs/1001.1276v1
744,Rafik,Bouaziz,2010,http://arxiv.org/abs/1001.1276v1
745,Faiez,Gargouri,2010,http://arxiv.org/abs/1001.1276v1
746,Mohammad,Shahraki,2010,http://arxiv.org/abs/1001.2275v1
747,Norwati,Mustapha,2010,http://arxiv.org/abs/1001.2275v1
748,Md,Sulaiman,2010,http://arxiv.org/abs/1001.2275v1
749,Ali,Mamat,2010,http://arxiv.org/abs/1001.2275v1
750,Arnab,Bhattacharya,2010,http://arxiv.org/abs/1001.2625v2
751,Abhishek,Bhowmick,2010,http://arxiv.org/abs/1001.2625v2
752,Ambuj,Singh,2010,http://arxiv.org/abs/1001.2625v2
753,Pratima,Gautam,2010,http://arxiv.org/abs/1001.3488v1
754,Neelu,Khare,2010,http://arxiv.org/abs/1001.3488v1
755,K.,Pardasani,2010,http://arxiv.org/abs/1001.3488v1
756,Mohammad-Reza,Feizi-Derakhshi,2010,http://arxiv.org/abs/1001.3494v1
757,Hasan,Asil,2010,http://arxiv.org/abs/1001.3494v1
758,Amir,Asil,2010,http://arxiv.org/abs/1001.3494v1
759,Yi-Reun,Kim,2010,http://arxiv.org/abs/1001.3720v1
760,Kyu-Young,Whang,2010,http://arxiv.org/abs/1001.3720v1
761,Il-Yeol,Song,2010,http://arxiv.org/abs/1001.3720v1
762,Benjamin,Nguyen,2010,http://arxiv.org/abs/1001.4880v1
763,Spyros,Zoupanos,2010,http://arxiv.org/abs/1001.4880v1
764,P.,Hiremath,2010,http://arxiv.org/abs/1002.0139v1
765,Siddu,Algur,2010,http://arxiv.org/abs/1002.0139v1
766,Benjamin,Nguyen,2010,http://arxiv.org/abs/1002.0971v1
767,François-Xavier,Dudouet,2010,http://arxiv.org/abs/1002.0971v1
768,Dario,Colazzo,2010,http://arxiv.org/abs/1002.0971v1
769,Antoine,Vion,2010,http://arxiv.org/abs/1002.0971v1
770,Ioana,Manolescu,2010,http://arxiv.org/abs/1002.0971v1
771,Pierre,Senellart,2010,http://arxiv.org/abs/1002.0971v1
772,Nadeem,Mahmood,2010,http://arxiv.org/abs/1002.1143v2
773,Aqil,Burney,2010,http://arxiv.org/abs/1002.1143v2
774,Kamran,Ahsan,2010,http://arxiv.org/abs/1002.1143v2
775,Mahdi,Esmaeili,2010,http://arxiv.org/abs/1002.1150v1
776,Fazekas,Gabor,2010,http://arxiv.org/abs/1002.1150v1
777,Yuval,Cohen,2010,http://arxiv.org/abs/1002.1159v1
778,Kanak,Saxena,2010,http://arxiv.org/abs/1002.1185v1
779,Rahul,Shukla,2010,http://arxiv.org/abs/1002.1185v1
780,Sourav,Dutta,2010,http://arxiv.org/abs/1002.4315v2
781,Arnab,Bhattacharya,2010,http://arxiv.org/abs/1002.4315v2
